RankingUpdateDate,Ladder,PairID,Position,FirstName,LastName
2025-11-04,doubles,NA,22,Jagadeesh,Medavarapu
2025-11-11,doubles,NA,24,Jagadeesh,Medavarapu
2025-11-15,doubles,NA,24,Jagadeesh,Medavarapu
2025-11-21,doubles,NA,26,Jagadeesh,Medavarapu
2025-11-22,doubles,NA,26,Jagadeesh,Medavarapu
2025-11-24,doubles,NA,26,Jagadeesh,Medavarapu
2025-10-21,doubles,NA,27,Jagadeesh,Medavarapu
2025-07-09,singles,NA,28,Jagadeesh,Medavarapu
2025-11-25,doubles,NA,28,Jagadeesh,Medavarapu
2025-10-28,doubles,NA,30,Jagadeesh,Medavarapu
2025-12-02,doubles,NA,30,Jagadeesh,Medavarapu
2025-12-05,doubles,NA,30,Jagadeesh,Medavarapu
2025-07-14,singles,NA,31,Jagadeesh,Medavarapu
2025-09-09,doubles,NA,31,Jagadeesh,Medavarapu
2025-09-22,doubles,NA,31,Jagadeesh,Medavarapu
2025-12-09,doubles,NA,32,Jagadeesh,Medavarapu
2025-07-22,singles,NA,33,Jagadeesh,Medavarapu
2025-07-23,singles,NA,33,Jagadeesh,Medavarapu
2025-07-27,singles,NA,33,Jagadeesh,Medavarapu
2025-09-23,doubles,NA,33,Jagadeesh,Medavarapu
2025-09-26,doubles,NA,33,Jagadeesh,Medavarapu
2025-09-29,doubles,NA,33,Jagadeesh,Medavarapu
2025-09-29,doubles,NA,33,Jagadeesh,Medavarapu
2025-12-16,doubles,NA,34,Jagadeesh,Medavarapu
2025-12-29,doubles,NA,34,Jagadeesh,Medavarapu
2025-07-28,singles,NA,35,Jagadeesh,Medavarapu
2025-09-30,doubles,NA,35,Jagadeesh,Medavarapu
2025-10-06,doubles,NA,35,Jagadeesh,Medavarapu
2025-09-02,doubles,NA,36,Jagadeesh,Medavarapu
2025-09-08,doubles,NA,36,Jagadeesh,Medavarapu
2025-12-30,doubles,NA,36,Jagadeesh,Medavarapu
2025-06-30,singles,NA,37,Jagadeesh,Medavarapu
2025-07-06,singles,NA,37,Jagadeesh,Medavarapu
2025-08-05,singles,NA,37,Jagadeesh,Medavarapu
2025-08-08,singles,NA,37,Jagadeesh,Medavarapu
2025-10-07,doubles,NA,37,Jagadeesh,Medavarapu
2025-08-14,singles,NA,38,Jagadeesh,Medavarapu
2026-01-06,doubles,NA,38,Jagadeesh,Medavarapu
2025-10-14,doubles,NA,39,Jagadeesh,Medavarapu
2025-10-18,doubles,NA,39,Jagadeesh,Medavarapu
2025-08-18,singles,NA,40,Jagadeesh,Medavarapu
2025-08-21,singles,NA,40,Jagadeesh,Medavarapu
2025-08-23,singles,NA,40,Jagadeesh,Medavarapu
2026-01-13,doubles,NA,40,Jagadeesh,Medavarapu
2026-01-14,doubles,NA,40,Jagadeesh,Medavarapu
2025-09-08,singles,NA,41,Jagadeesh,Medavarapu
2025-09-13,singles,NA,41,Jagadeesh,Medavarapu
2025-09-14,singles,NA,41,Jagadeesh,Medavarapu
2025-08-25,singles,NA,42,Jagadeesh,Medavarapu
2025-09-18,singles,NA,42,Jagadeesh,Medavarapu
2026-01-20,doubles,NA,42,Jagadeesh,Medavarapu
2026-01-25,doubles,NA,42,Jagadeesh,Medavarapu
2025-09-02,singles,NA,44,Jagadeesh,Medavarapu
2025-09-22,singles,NA,44,Jagadeesh,Medavarapu
2026-01-27,doubles,NA,44,Jagadeesh,Medavarapu
2025-09-29,singles,NA,45,Jagadeesh,Medavarapu
2025-08-19,doubles,NA,47,Jagadeesh,Medavarapu
2025-08-25,doubles,NA,47,Jagadeesh,Medavarapu
2025-10-07,singles,NA,47,Jagadeesh,Medavarapu
2025-08-26,doubles,NA,49,Jagadeesh,Medavarapu
2025-08-29,doubles,NA,49,Jagadeesh,Medavarapu
2025-10-13,singles,NA,49,Jagadeesh,Medavarapu
2025-10-17,singles,NA,49,Jagadeesh,Medavarapu
2025-10-24,singles,NA,50,Jagadeesh,Medavarapu
2025-10-27,singles,NA,51,Jagadeesh,Medavarapu
2025-11-04,singles,NA,53,Jagadeesh,Medavarapu
2025-11-17,singles,NA,55,Jagadeesh,Medavarapu
2025-07-22,doubles,NA,56,Jagadeesh,Medavarapu
2025-11-24,singles,NA,56,Jagadeesh,Medavarapu
2025-11-28,singles,NA,56,Jagadeesh,Medavarapu
2025-07-29,doubles,NA,58,Jagadeesh,Medavarapu
2025-08-04,doubles,NA,58,Jagadeesh,Medavarapu
2025-12-03,singles,NA,58,Jagadeesh,Medavarapu
2025-12-08,singles,NA,58,Jagadeesh,Medavarapu
