RankingUpdateDate,Ladder,PairID,Position,FirstName,LastName
2025-12-08,singles,NA,11,James,Grimmett
2025-12-23,singles,NA,13,James,Grimmett
2025-12-30,singles,NA,15,James,Grimmett
2026-01-26,singles,NA,16,James,Grimmett
2026-02-02,singles,NA,16,James,Grimmett
2025-11-17,singles,NA,17,James,Grimmett
2026-01-05,singles,NA,17,James,Grimmett
2026-01-12,singles,NA,18,James,Grimmett
2025-11-24,singles,NA,19,James,Grimmett
2025-11-28,singles,NA,19,James,Grimmett
2026-01-19,singles,NA,20,James,Grimmett
2025-10-24,singles,NA,21,James,Grimmett
2025-12-03,singles,NA,21,James,Grimmett
2025-10-27,singles,NA,23,James,Grimmett
2025-11-04,singles,NA,25,James,Grimmett
2025-10-17,singles,NA,175,James,Grimmett
