RankingUpdateDate,Ladder,Position,P1_ID,P1_Name,P2_ID,P2_Name
2025-06-29,mixed,212,942,Shruthi Sridhar,536,Saqib Talewad
2025-06-19,mixed,213,942,Shruthi Sridhar,536,Saqib Talewad
2025-07-01,mixed,214,942,Shruthi Sridhar,536,Saqib Talewad
2025-07-02,mixed,214,942,Shruthi Sridhar,536,Saqib Talewad
2025-07-03,mixed,214,942,Shruthi Sridhar,536,Saqib Talewad
2025-06-20,mixed,215,942,Shruthi Sridhar,536,Saqib Talewad
2025-06-24,mixed,215,942,Shruthi Sridhar,536,Saqib Talewad
2025-06-26,mixed,215,942,Shruthi Sridhar,536,Saqib Talewad
2025-06-26,mixed,215,942,Shruthi Sridhar,536,Saqib Talewad
2025-07-04,mixed,215,942,Shruthi Sridhar,536,Saqib Talewad
2025-07-10,mixed,215,942,Shruthi Sridhar,536,Saqib Talewad
2025-07-14,mixed,217,942,Shruthi Sridhar,536,Saqib Talewad
