RankingUpdateDate,Ladder,Position,P1_ID,P1_Name,P2_ID,P2_Name
2025-12-19,mixed,32,328,Cindy Wong,1013,Arman Tavakoli
2025-12-22,mixed,32,328,Cindy Wong,1013,Arman Tavakoli
2025-12-31,mixed,32,328,Cindy Wong,1013,Arman Tavakoli
2026-01-02,mixed,34,328,Cindy Wong,1013,Arman Tavakoli
2026-01-06,mixed,34,328,Cindy Wong,1013,Arman Tavakoli
2026-01-07,mixed,34,328,Cindy Wong,1013,Arman Tavakoli
2026-01-08,mixed,34,328,Cindy Wong,1013,Arman Tavakoli
2026-01-11,mixed,36,328,Cindy Wong,1013,Arman Tavakoli
2026-01-13,mixed,36,328,Cindy Wong,1013,Arman Tavakoli
2026-01-13,mixed,36,328,Cindy Wong,1013,Arman Tavakoli
2026-01-15,mixed,36,328,Cindy Wong,1013,Arman Tavakoli
2025-09-11,mixed,71,328,Cindy Wong,1013,Arman Tavakoli
2025-09-07,mixed,72,328,Cindy Wong,1013,Arman Tavakoli
2025-09-08,mixed,72,328,Cindy Wong,1013,Arman Tavakoli
2025-09-25,mixed,72,328,Cindy Wong,1013,Arman Tavakoli
2025-09-12,mixed,73,328,Cindy Wong,1013,Arman Tavakoli
2025-09-26,mixed,74,328,Cindy Wong,1013,Arman Tavakoli
2025-09-30,mixed,74,328,Cindy Wong,1013,Arman Tavakoli
2025-10-01,mixed,74,328,Cindy Wong,1013,Arman Tavakoli
2025-09-19,mixed,75,328,Cindy Wong,1013,Arman Tavakoli
2025-09-23,mixed,75,328,Cindy Wong,1013,Arman Tavakoli
2025-10-13,mixed,75,328,Cindy Wong,1013,Arman Tavakoli
2025-10-16,mixed,75,328,Cindy Wong,1013,Arman Tavakoli
2025-10-03,mixed,76,328,Cindy Wong,1013,Arman Tavakoli
2025-10-07,mixed,76,328,Cindy Wong,1013,Arman Tavakoli
2025-10-09,mixed,76,328,Cindy Wong,1013,Arman Tavakoli
2025-10-17,mixed,77,328,Cindy Wong,1013,Arman Tavakoli
2025-10-21,mixed,77,328,Cindy Wong,1013,Arman Tavakoli
2025-10-22,mixed,77,328,Cindy Wong,1013,Arman Tavakoli
2025-10-24,mixed,79,328,Cindy Wong,1013,Arman Tavakoli
2025-10-30,mixed,79,328,Cindy Wong,1013,Arman Tavakoli
2025-11-07,mixed,80,328,Cindy Wong,1013,Arman Tavakoli
2025-11-13,mixed,80,328,Cindy Wong,1013,Arman Tavakoli
2025-11-01,mixed,81,328,Cindy Wong,1013,Arman Tavakoli
2025-11-05,mixed,81,328,Cindy Wong,1013,Arman Tavakoli
2025-11-20,mixed,81,328,Cindy Wong,1013,Arman Tavakoli
2025-11-15,mixed,82,328,Cindy Wong,1013,Arman Tavakoli
2025-11-24,mixed,82,328,Cindy Wong,1013,Arman Tavakoli
2025-12-09,mixed,83,328,Cindy Wong,1013,Arman Tavakoli
2025-11-28,mixed,84,328,Cindy Wong,1013,Arman Tavakoli
2025-12-02,mixed,84,328,Cindy Wong,1013,Arman Tavakoli
2025-12-05,mixed,84,328,Cindy Wong,1013,Arman Tavakoli
2025-12-05,mixed,84,328,Cindy Wong,1013,Arman Tavakoli
2025-12-12,mixed,85,328,Cindy Wong,1013,Arman Tavakoli
2025-09-02,mixed,237,328,Cindy Wong,1013,Arman Tavakoli
2025-09-04,mixed,237,328,Cindy Wong,1013,Arman Tavakoli
2025-09-01,mixed,241,328,Cindy Wong,1013,Arman Tavakoli
