RankingUpdateDate,Ladder,Position,P1_ID,P1_Name,P2_ID,P2_Name
2025-11-28,mixed,72,727,David Xue,472,Hannah Shen
2025-12-02,mixed,72,727,David Xue,472,Hannah Shen
