RankingUpdateDate,Ladder,Position,P1_ID,P1_Name,P2_ID,P2_Name
2026-01-15,mixed,64,471,Jeannie Yip,843,Ricky Wei
2026-01-11,mixed,66,471,Jeannie Yip,843,Ricky Wei
2026-01-13,mixed,66,471,Jeannie Yip,843,Ricky Wei
2026-01-13,mixed,66,471,Jeannie Yip,843,Ricky Wei
2026-01-06,mixed,173,471,Jeannie Yip,843,Ricky Wei
2026-01-07,mixed,173,471,Jeannie Yip,843,Ricky Wei
2026-01-08,mixed,173,471,Jeannie Yip,843,Ricky Wei
