RankingUpdateDate,Ladder,Position,P1_ID,P1_Name,P2_ID,P2_Name
2026-09-22,mixed,191,472,Hannah Shen,648,Arseny Shestakov
2026-09-16,mixed,192,472,Hannah Shen,648,Arseny Shestakov
2026-09-21,mixed,192,472,Hannah Shen,648,Arseny Shestakov
