RankingUpdateDate,Ladder,Position,P1_ID,P1_Name,P2_ID,P2_Name
2025-01-30,mixed,121,263,Yorkie Lui,51,Yu-Hui Kiang
2025-05-22,mixed,121,263,Yorkie Lui,51,Yu-Hui Kiang
2025-05-29,mixed,121,263,Yorkie Lui,51,Yu-Hui Kiang
2025-05-23,mixed,122,263,Yorkie Lui,51,Yu-Hui Kiang
2025-05-28,mixed,122,263,Yorkie Lui,51,Yu-Hui Kiang
2025-05-31,mixed,122,263,Yorkie Lui,51,Yu-Hui Kiang
2025-06-02,mixed,122,263,Yorkie Lui,51,Yu-Hui Kiang
2025-06-04,mixed,122,263,Yorkie Lui,51,Yu-Hui Kiang
2025-06-05,mixed,122,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-03,mixed,123,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-03,mixed,123,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-05,mixed,123,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-06,mixed,123,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-06,mixed,123,263,Yorkie Lui,51,Yu-Hui Kiang
2025-06-09,mixed,124,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-10,mixed,125,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-10,mixed,125,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-13,mixed,125,263,Yorkie Lui,51,Yu-Hui Kiang
2025-05-20,mixed,125,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-15,mixed,126,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-18,mixed,126,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-19,mixed,126,263,Yorkie Lui,51,Yu-Hui Kiang
2025-03-20,mixed,126,263,Yorkie Lui,51,Yu-Hui Kiang
2025-03-06,mixed,127,263,Yorkie Lui,51,Yu-Hui Kiang
2025-03-06,mixed,127,263,Yorkie Lui,51,Yu-Hui Kiang
2025-03-24,mixed,127,263,Yorkie Lui,51,Yu-Hui Kiang
2025-03-25,mixed,127,263,Yorkie Lui,51,Yu-Hui Kiang
2025-03-27,mixed,127,263,Yorkie Lui,51,Yu-Hui Kiang
2025-05-15,mixed,127,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-24,mixed,128,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-25,mixed,128,263,Yorkie Lui,51,Yu-Hui Kiang
2025-02-27,mixed,128,263,Yorkie Lui,51,Yu-Hui Kiang
2025-03-04,mixed,128,263,Yorkie Lui,51,Yu-Hui Kiang
2025-03-05,mixed,128,263,Yorkie Lui,51,Yu-Hui Kiang
2025-06-13,mixed,128,263,Yorkie Lui,51,Yu-Hui Kiang
2025-06-16,mixed,128,263,Yorkie Lui,51,Yu-Hui Kiang
