RankingUpdateDate,Ladder,Position,P1_ID,P1_Name,P2_ID,P2_Name
2025-05-31,mixed,12,916,Akiko Ito,915,Jan Veiel
2025-06-02,mixed,12,916,Akiko Ito,915,Jan Veiel
2025-06-04,mixed,12,916,Akiko Ito,915,Jan Veiel
2025-06-05,mixed,12,916,Akiko Ito,915,Jan Veiel
2025-05-12,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-05-12,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-05-15,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-05-15,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-05-23,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-05-28,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-05-29,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-06-09,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-09-12,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-10-24,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-10-30,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-11-01,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-11-05,mixed,14,916,Akiko Ito,915,Jan Veiel
2025-05-22,mixed,15,916,Akiko Ito,915,Jan Veiel
2025-05-16,mixed,16,916,Akiko Ito,915,Jan Veiel
2025-05-20,mixed,16,916,Akiko Ito,915,Jan Veiel
2025-09-19,mixed,16,916,Akiko Ito,915,Jan Veiel
2025-09-23,mixed,16,916,Akiko Ito,915,Jan Veiel
2025-09-25,mixed,16,916,Akiko Ito,915,Jan Veiel
2025-11-07,mixed,16,916,Akiko Ito,915,Jan Veiel
2025-11-13,mixed,16,916,Akiko Ito,915,Jan Veiel
2025-05-05,mixed,17,916,Akiko Ito,915,Jan Veiel
2025-05-07,mixed,17,916,Akiko Ito,915,Jan Veiel
2025-05-08,mixed,17,916,Akiko Ito,915,Jan Veiel
2025-09-07,mixed,17,916,Akiko Ito,915,Jan Veiel
2025-09-08,mixed,17,916,Akiko Ito,915,Jan Veiel
2025-09-11,mixed,17,916,Akiko Ito,915,Jan Veiel
2025-06-13,mixed,18,916,Akiko Ito,915,Jan Veiel
2025-06-16,mixed,18,916,Akiko Ito,915,Jan Veiel
2025-06-19,mixed,18,916,Akiko Ito,915,Jan Veiel
2025-06-19,mixed,18,916,Akiko Ito,915,Jan Veiel
2025-09-26,mixed,18,916,Akiko Ito,915,Jan Veiel
2025-09-30,mixed,18,916,Akiko Ito,915,Jan Veiel
2025-10-01,mixed,18,916,Akiko Ito,915,Jan Veiel
2025-11-15,mixed,18,916,Akiko Ito,915,Jan Veiel
2025-11-20,mixed,18,916,Akiko Ito,915,Jan Veiel
2025-10-03,mixed,19,916,Akiko Ito,915,Jan Veiel
2025-10-07,mixed,19,916,Akiko Ito,915,Jan Veiel
2025-10-09,mixed,19,916,Akiko Ito,915,Jan Veiel
2025-06-20,mixed,20,916,Akiko Ito,915,Jan Veiel
2025-06-24,mixed,20,916,Akiko Ito,915,Jan Veiel
2025-06-26,mixed,20,916,Akiko Ito,915,Jan Veiel
2025-06-26,mixed,20,916,Akiko Ito,915,Jan Veiel
2025-06-29,mixed,20,916,Akiko Ito,915,Jan Veiel
2025-11-24,mixed,20,916,Akiko Ito,915,Jan Veiel
2025-10-13,mixed,21,916,Akiko Ito,915,Jan Veiel
2025-10-16,mixed,21,916,Akiko Ito,915,Jan Veiel
2025-07-01,mixed,22,916,Akiko Ito,915,Jan Veiel
2025-07-02,mixed,22,916,Akiko Ito,915,Jan Veiel
2025-07-03,mixed,22,916,Akiko Ito,915,Jan Veiel
2025-11-28,mixed,22,916,Akiko Ito,915,Jan Veiel
2025-12-02,mixed,22,916,Akiko Ito,915,Jan Veiel
2025-04-21,mixed,23,916,Akiko Ito,915,Jan Veiel
2025-04-29,mixed,23,916,Akiko Ito,915,Jan Veiel
2025-05-01,mixed,23,916,Akiko Ito,915,Jan Veiel
2025-05-01,mixed,23,916,Akiko Ito,915,Jan Veiel
2025-10-17,mixed,23,916,Akiko Ito,915,Jan Veiel
2025-10-21,mixed,23,916,Akiko Ito,915,Jan Veiel
2025-10-22,mixed,23,916,Akiko Ito,915,Jan Veiel
2025-01-30,mixed,24,916,Akiko Ito,915,Jan Veiel
2025-07-04,mixed,24,916,Akiko Ito,915,Jan Veiel
2025-07-10,mixed,24,916,Akiko Ito,915,Jan Veiel
2025-12-05,mixed,24,916,Akiko Ito,915,Jan Veiel
2025-12-05,mixed,24,916,Akiko Ito,915,Jan Veiel
2025-12-09,mixed,24,916,Akiko Ito,915,Jan Veiel
2025-02-03,mixed,26,916,Akiko Ito,915,Jan Veiel
2025-02-03,mixed,26,916,Akiko Ito,915,Jan Veiel
2025-02-05,mixed,26,916,Akiko Ito,915,Jan Veiel
2025-02-06,mixed,26,916,Akiko Ito,915,Jan Veiel
2025-02-06,mixed,26,916,Akiko Ito,915,Jan Veiel
2025-07-14,mixed,26,916,Akiko Ito,915,Jan Veiel
2025-07-15,mixed,26,916,Akiko Ito,915,Jan Veiel
2025-07-17,mixed,26,916,Akiko Ito,915,Jan Veiel
2025-12-12,mixed,26,916,Akiko Ito,915,Jan Veiel
2025-12-19,mixed,27,916,Akiko Ito,915,Jan Veiel
2025-12-22,mixed,27,916,Akiko Ito,915,Jan Veiel
